pid,Number,Name,Type1,Type2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Experience,FinalEvolution,CatchRate,Legendary,Height,Weight,BMI,outterR,innerR,Img
495,811,Thwackey,Grass,,"['Grassy Surge', 'Overgrow']",70,85,70,55,60,80,420,70,1059860,0,45,0,0.7,14,28.6,7.75,1.9375,thwackey
496,812,Rillaboom,Grass,,"['Grassy Surge', 'Overgrow']",100,125,90,60,70,85,530,88.33333333,1059860,1,45,0,2.1,90,20.4,10.75,2.6875,rillaboom
497,813,Scorbunny,Fire,,"['Blaze', 'Libero']",50,71,40,40,40,69,310,51.66666667,1059860,0,45,0,0.3,4.5,50,5.55,1.3875,scorbunny
498,814,Raboot,Fire,,"['Blaze', 'Libero']",65,86,60,55,60,94,420,70,1059860,0,45,0,0.6,9,25,7.3,1.825,raboot
499,815,Cinderace,Fire,,"['Blaze', 'Libero']",80,116,75,65,75,119,530,88.33333333,1059860,1,45,0,1.4,33,16.8,9.55,2.3875,cinderace
500,816,Sobble,Water,,"['Sniper', 'Torrent']",50,40,40,70,40,70,310,51.66666667,1059860,0,45,0,0.3,4,44.4,4,1,sobble
501,817,Drizzile,Water,,"['Sniper', 'Torrent']",65,60,55,95,55,90,420,70,1059860,0,45,0,0.7,11.5,23.5,5.75,1.4375,drizzile
502,818,Inteleon,Water,,"['Sniper', 'Torrent']",70,85,65,125,65,120,530,88.33333333,1059860,1,45,0,1.9,45.2,12.5,7.5,1.875,inteleon
903,819,Skwovet,Normal,,"['Cheek Pouch', 'Gluttony']",70,55,55,35,35,25,275,45.83333333,1000000,0,255,0,0.3,2.5,27.8,5.5,1.375,skwovet
904,820,Greedent,Normal,,"['Cheek Pouch', 'Gluttony']",120,95,95,55,75,20,460,76.66666667,1000000,1,90,0,0.6,6,16.7,9.5,2.375,greedent
503,821,Rookidee,Flying,,"['Big Pecks', 'Keen Eye', 'Unnerve']",38,47,35,33,35,57,245,40.83333333,1059860,0,255,0,0.2,1.8,45,4.1,1.025,rookidee
504,822,Corvisquire,Flying,,"['Big Pecks', 'Keen Eye', 'Unnerve']",68,67,55,43,55,77,365,60.83333333,1059860,0,120,0,0.8,16,25,6.1,1.525,corvisquire
505,823,Corviknight,Flying,Steel,"['Mirror Armor', 'Pressure', 'Unnerve']",98,87,105,53,85,67,495,82.5,1059860,1,45,0,2.2,75,15.5,9.6,2.4,corviknight
905,824,Blipbug,Bug,,"['Swarm', 'Telepathy']",25,20,20,25,45,45,180,30,1000000,0,255,0,0.4,8,50,2,0.5,blipbug
906,825,Dottler,Bug,Psychic,"['Swarm', 'Telepathy']",50,35,80,50,90,30,335,55.83333333,1000000,0,120,0,0.4,19.5,121.9,5.75,1.4375,dottler
907,826,Orbeetle,Bug,Psychic,"['Frisk', 'Swarm', 'Telepathy']",60,45,110,80,120,90,505,84.16666667,1000000,1,45,0,0.4,40.8,255,7.75,1.9375,orbeetle
1000,827,Nickit,Dark,,"['Run Away', 'Stakeout', 'Unburden']",40,28,28,47,52,50,245,40.83333333,800000,0,255,0,0.6,8.9,24.7,2.8,0.7,nickit
1001,828,Thievul,Dark,,"['Run Away', 'Stakeout', 'Unburden']",70,58,58,87,92,90,455,75.83333333,800000,1,127,0,1.2,19.9,13.8,5.8,1.45,thievul
908,829,Gossifleur,Grass,,"['Cotton Down', 'Effect Spore', 'Regenerator']",40,40,60,40,60,10,250,41.66666667,1000000,0,190,0,0.4,2.2,13.8,5,1.25,gossifleur
909,830,Eldegoss,Grass,,"['Cotton Down', 'Effect Spore', 'Regenerator']",60,50,90,80,120,60,460,76.66666667,1000000,1,75,0,0.5,2.5,10,7,1.75,eldegoss
910,831,Wooloo,Normal,,"['Bulletproof', 'Fluffy', 'Run Away']",42,40,55,40,45,48,270,45,1000000,0,255,0,0.6,6,16.7,4.75,1.1875,wooloo
911,832,Dubwool,Normal,,"['Bulletproof', 'Fluffy', 'Steadfast']",72,80,100,60,90,88,490,81.66666667,1000000,1,127,0,1.3,43,25.4,9,2.25,dubwool
912,833,Chewtle,Water,,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",50,64,50,38,38,44,284,47.33333333,1000000,0,255,0,0.3,8.5,94.4,5.7,1.425,chewtle
913,834,Drednaw,Water,Rock,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",90,115,90,48,68,74,485,80.83333333,1000000,1,75,0,1,115.5,115.5,10.25,2.5625,drednaw
1002,835,Yamper,Electric,,"['Ball Fetch', 'Rattled']",59,45,50,40,50,26,270,45,800000,0,255,0,0.3,13.5,150,4.75,1.1875,yamper
1003,836,Boltund,Electric,,"['Competitive', 'Strong Jaw']",69,90,60,90,60,121,490,81.66666667,800000,1,45,0,1,34,34,7.5,1.875,boltund
506,837,Rolycoly,Rock,,"['Flash Fire', 'Heatproof', 'Steam Engine']",30,40,50,40,50,30,240,40,1059860,0,255,0,0.3,12,133.3,4.5,1.125,rolycoly
507,838,Carkol,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",80,60,90,60,70,50,410,68.33333333,1059860,0,120,0,1.1,78,64.5,7.5,1.875,carkol
508,839,Coalossal,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",110,80,120,80,90,30,510,85,1059860,1,45,0,2.8,310.5,39.6,10,2.5,coalossal
1029,840,Applin,Grass,Dragon,"['Bulletproof', 'Gluttony', 'Ripen']",40,40,80,40,40,20,260,43.33333333,600000,0,255,0,0.2,0.5,12.5,6,1.5,applin
1030,841,Flapple,Grass,Dragon,"['Gluttony', 'Hustle', 'Ripen']",70,110,80,95,60,70,485,80.83333333,600000,1,45,0,0.3,1,11.1,9.5,2.375,flapple
1031,842,Appletun,Grass,Dragon,"['Gluttony', 'Ripen', 'Thick Fat']",110,85,80,100,80,30,485,80.83333333,600000,1,45,0,0.4,13,81.3,8.25,2.0625,appletun
914,843,Silicobra,Ground,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",52,57,75,35,50,46,315,52.5,1000000,0,255,0,2.2,7.6,1.6,6.6,1.65,silicobra
915,844,Sandaconda,Ground,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",72,107,125,65,70,71,510,85,1000000,1,120,0,3.8,65.5,4.5,11.6,2.9,sandaconda
916,845,Cramorant,Flying,Water,['Gulp Missile'],70,85,55,85,95,85,475,79.16666667,1000000,1,45,0,0.8,18,28.1,7,1.75,cramorant
238,846,Arrokuda,Water,,"['Propeller Tail', 'Swift Swim']",41,63,40,40,30,66,280,46.66666667,1250000,0,255,0,0.5,1,4,5.15,1.2875,arrokuda
239,847,Barraskewda,Water,,"['Propeller Tail', 'Swift Swim']",61,123,60,60,50,136,490,81.66666667,1250000,1,60,0,1.3,30,17.8,9.15,2.2875,barraskewda
509,848,Toxel,Electric,Poison,"['Klutz', 'Rattled', 'Static']",40,38,35,54,35,40,242,40.33333333,1059860,0,75,0,0.4,11,68.8,3.65,0.9125,toxel
510,849,Toxtricity,Electric,Poison,"['Plus', 'Punk Rock', 'Technician']",75,98,70,114,70,75,502,83.66666667,1059860,0,45,0,1.6,40,15.6,8.4,2.1,toxtricity
917,850,Sizzlipede,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",50,65,45,50,50,45,305,50.83333333,1000000,0,190,0,0.7,1,2,5.5,1.375,sizzlipede
918,851,Centiskorch,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",100,115,65,90,90,65,525,87.5,1000000,1,75,0,3,120,13.3,9,2.25,centiskorch
511,852,Clobbopus,Fighting,,"['Limber', 'Technician']",50,68,60,50,50,32,310,51.66666667,1059860,0,180,0,0.6,4,11.1,6.4,1.6,clobbopus
512,853,Grapploct,Fighting,,"['Limber', 'Technician']",80,118,90,70,80,42,480,80,1059860,1,45,0,1.6,39,15.2,10.4,2.6,grapploct
919,854,Sinistea,Ghost,,"['Cursed Body', 'Weak Armor']",40,45,45,74,54,50,308,51.33333333,1000000,0,120,0,0.1,0.2,20,4.5,1.125,sinistea
920,855,Polteageist,Ghost,,"['Cursed Body', 'Weak Armor']",60,65,65,134,114,70,508,84.66666667,1000000,1,60,0,0.2,0.4,10,6.5,1.625,polteageist
240,856,Hatenna,Psychic,,"['Anticipation', 'Healer', 'Magic Bounce']",42,30,45,56,53,39,265,44.16666667,1250000,0,235,0,0.4,3.4,21.3,3.75,0.9375,hatenna
241,857,Hattrem,Psychic,,"['Anticipation', 'Healer', 'Magic Bounce']",57,40,65,86,73,49,370,61.66666667,1250000,0,120,0,0.6,4.8,13.3,5.25,1.3125,hattrem
242,858,Hatterene,Psychic,Fairy,"['Anticipation', 'Healer', 'Magic Bounce']",57,90,95,136,103,29,510,85,1250000,1,45,0,2.1,5,1.1,9.25,2.3125,hatterene
921,859,Impidimp,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",45,45,30,55,40,50,265,44.16666667,1000000,0,255,0,0.4,5.5,34.4,3.75,0.9375,impidimp
922,860,Morgrem,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",65,60,45,75,55,70,370,61.66666667,1000000,0,120,0,0.8,12.5,19.5,5.25,1.3125,morgrem
923,861,Grimmsnarl,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",95,120,65,95,75,60,510,85,1000000,1,45,0,1.5,61,27.1,9.25,2.3125,grimmsnarl
924,862,Obstagoon,Dark,Normal,"['Defiant', 'Guts', 'Reckless']",93,90,101,60,81,95,520,86.66666667,1000000,1,45,0,1.6,46,18,9.55,2.3875,obstagoon
925,863,Perrserker,Steel,,"['Battle Armor', 'Steely Spirit', 'Tough Claws']",70,110,100,50,60,50,440,73.33333333,1000000,1,90,0,0.8,28,43.8,10.5,2.625,perrserker
1004,864,Cursola,Ghost,,"['Perish Body', 'Weak Armor']",60,95,50,145,130,30,510,85,800000,1,30,0,1,0.4,0.4,7.25,1.8125,cursola
926,865,Sirfetch'd,Fighting,,"['Scrappy', 'Steadfast']",62,135,95,68,82,65,507,84.5,1000000,1,45,0,0.8,117,182.8,11.5,2.875,sirfetch'd
927,866,Mr. Rime,Ice,Psychic,"['Ice Body', 'Screen Cleaner', 'Tangled Feet']",80,85,75,110,100,70,520,86.66666667,1000000,1,45,0,1.5,58.2,25.9,8,2,mr. rime
928,867,Runerigus,Ground,Ghost,['Wandering Spirit'],58,95,145,50,105,30,483,80.5,1000000,1,90,0,1.6,66.6,26,12,3,runerigus
929,868,Milcery,Fairy,,"['Aroma Veil', 'Sweet Veil']",45,40,40,50,61,34,270,45,1000000,0,200,0,0.2,0.3,7.5,4,1,milcery
930,869,Alcremie,Fairy,,"['Aroma Veil', 'Sweet Veil']",65,60,75,110,121,64,495,82.5,1000000,1,100,0,0.3,0.5,5.6,6.75,1.6875,alcremie
931,870,Falinks,Fighting,,"['Battle Armor', 'Defiant']",65,100,100,70,60,75,470,78.33333333,1000000,1,45,0,3,62,6.9,10,2.5,falinks
932,871,Pincurchin,Electric,,"['Electric Surge', 'Lightning Rod']",48,101,95,91,85,15,435,72.5,1000000,1,75,0,0.3,1,11.1,9.8,2.45,pincurchin
933,872,Snom,Ice,Bug,"['Ice Scales', 'Shield Dust']",30,25,35,45,30,20,185,30.83333333,1000000,0,190,0,0.3,3.8,42.2,3,0.75,snom
934,873,Frosmoth,Ice,Bug,"['Ice Scales', 'Shield Dust']",70,65,60,125,90,65,475,79.16666667,1000000,1,75,0,1.3,42,24.9,6.25,1.5625,frosmoth
243,874,Stonjourner,Rock,,['Power Spot'],100,125,135,20,20,70,470,78.33333333,1250000,1,60,0,2.5,520,83.2,13,3.25,stonjourner
245,875,Eiscue,Ice,,['Ice Face'],75,80,110,65,90,50,470,78.33333333,1250000,0,60,0,1.4,89,45.4,9.5,2.375,eiscue
244,875,Eiscue Noice Face,Ice,,['Ice Face'],75,80,70,65,50,130,470,78.33333333,1250000,0,60,0,1.4,89,45.4,7.5,1.875,eiscue noice face
1005,876,Indeedee,Psychic,Normal,"['Inner Focus', 'Psychic Surge', 'Synchronize']",60,65,55,105,95,95,475,79.16666667,800000,0,30,0,0.9,28,34.6,6,1.5,indeedee
935,877,Morpeko,Electric,Dark,['Hunger Switch'],58,95,58,70,58,97,436,72.66666667,1000000,1,180,0,0.3,3,33.3,7.65,1.9125,morpeko
936,878,Cufant,Steel,,"['Heavy Metal', 'Sheer Force']",72,80,49,40,49,40,330,55,1000000,0,190,0,1.2,100,69.4,6.45,1.6125,cufant
937,879,Copperajah,Steel,,"['Heavy Metal', 'Sheer Force']",122,130,69,80,69,30,500,83.33333333,1000000,1,90,0,3,650,72.2,9.95,2.4875,copperajah
246,880,Dracozolt,Electric,Dragon,"['Hustle', 'Sand Rush', 'Volt Absorb']",90,100,90,80,70,75,505,84.16666667,1250000,1,45,0,1.8,190,58.6,9.5,2.375,dracozolt
247,881,Arctozolt,Electric,Ice,"['Slush Rush', 'Static', 'Volt Absorb']",90,100,90,90,80,55,505,84.16666667,1250000,1,45,0,2.3,150,28.4,9.5,2.375,arctozolt
248,882,Dracovish,Water,Dragon,"['Sand Rush', 'Strong Jaw', 'Water Absorb']",90,90,100,70,80,75,505,84.16666667,1250000,1,45,0,2.3,215,40.6,9.5,2.375,dracovish
249,883,Arctovish,Water,Ice,"['Ice Body', 'Slush Rush', 'Water Absorb']",90,90,100,80,90,55,505,84.16666667,1250000,1,45,0,2,175,43.8,9.5,2.375,arctovish
938,884,Duraludon,Steel,Dragon,"['Heavy Metal', 'Light Metal', 'Stalwart']",70,95,115,120,50,85,535,89.16666667,1000000,1,45,0,1.8,40,12.3,10.5,2.625,duraludon
250,885,Dreepy,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",28,60,30,40,30,82,270,45,1250000,0,45,0,0.5,2,8,4.5,1.125,dreepy
251,886,Drakloak,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",68,80,50,60,50,102,410,68.33333333,1250000,0,45,0,1.4,11,5.6,6.5,1.625,drakloak
252,887,Dragapult,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",88,120,75,100,75,142,600,100,1250000,1,45,0,3,50,5.6,9.75,2.4375,dragapult
253,888,Zacian,Fairy,,['Intrepid Sword'],92,130,115,80,115,138,670,111.6666667,1250000,1,10,1,2.8,110,14,12.25,3.0625,zacian
254,888,Zacian Crowned Sword,Fairy,Steel,['Intrepid Sword'],92,170,115,80,115,148,720,120,1250000,1,10,1,2.8,355,45.3,14.25,3.5625,zacian crowned sword
256,889,Zamazenta,Fighting,,['Dauntless Shield'],92,130,115,80,115,138,670,111.6666667,1250000,1,10,1,2.9,210,25,12.25,3.0625,zamazenta
255,889,Zamazenta Crowned Shield,Fighting,Steel,['Dauntless Shield'],92,130,145,80,145,128,720,120,1250000,1,10,1,2.9,785,93.3,13.75,3.4375,zamazenta crowned shield
257,890,Eternatus,Poison,Dragon,['Pressure'],140,85,95,145,95,130,690,115,1250000,1,255,1,20,950,2.4,9,2.25,eternatus
258,891,Kubfu,Fighting,,['Inner Focus'],60,90,60,53,50,72,385,64.16666667,1250000,0,3,1,0.6,12,33.3,7.5,1.875,kubfu
259,892,Urshifu Rapid Strike Style,Fighting,Water,['Unseen Fist'],100,130,100,63,60,97,550,91.66666667,1250000,1,3,1,1.9,105,29.1,11.5,2.875,urshifu rapid strike style
260,892,Urshifu Single Strike Style,Fighting,Dark,['Unseen Fist'],100,130,100,63,60,97,550,91.66666667,1250000,1,3,1,1.9,105,29.1,11.5,2.875,urshifu single strike style
261,893,Zarude,Dark,Grass,['Leaf Guard'],105,120,105,70,95,105,600,100,1250000,1,3,1,1.8,70,21.6,11.25,2.8125,zarude
262,894,Regieleki,Electric,,['Transistor'],80,100,50,100,50,200,580,96.66666667,1250000,1,3,1,1.2,145,100.7,7.5,1.875,regieleki
263,895,Regidrago,Dragon,,"[""Dragon's Maw""]",200,100,50,100,50,80,580,96.66666667,1250000,1,3,1,2.1,200,45.4,7.5,1.875,regidrago
264,896,Glastrier,Ice,,['Chilling Neigh'],100,145,130,65,110,30,580,96.66666667,1250000,1,3,1,2.2,800,165.3,13.75,3.4375,glastrier
265,897,Spectrier,Ghost,,['Grim Neigh'],100,65,60,145,80,130,580,96.66666667,1250000,1,3,1,2,44.5,11.1,6.25,1.5625,spectrier
268,898,Calyrex,Psychic,Grass,['Unnerve'],100,80,80,80,80,80,500,83.33333333,1250000,1,3,1,1.1,7.7,6.4,8,2,calyrex
267,898,Calyrex Ice Rider,Psychic,Ice,['As One'],100,165,150,85,130,50,680,113.3333333,1250000,1,3,1,2.4,809.1,140.5,15.75,3.9375,calyrex ice rider
266,898,Calyrex Shadow Rider,Psychic,Ghost,['As One'],100,85,80,165,100,150,680,113.3333333,1250000,1,3,1,2.4,53.6,9.3,8.25,2.0625,calyrex shadow rider
